,species,spp_code,sex,sex_code,ward,county,OD1,OD2,finalod,positivity,result,cchf,age,age_code,id3,id4,herd,ele,slop,mrain,ndvi,lulc,arid,dem,lc,bio1,bio3,bio12,tempmin,tempmax,tempav,hummin,hummax,humav,vphmin,vphmax,vphav
808,sheep,1,female,1,Garbatulla,Isiolo,0.069,0.047,0.058,8.267997149,Negative,0,adults,1,184,184,184,299,0.112735003,7.509180069,0.66537565,grassland,1579,299,40,1.268840809,2.446320598,-0.318906841,26.3753473,31.48944162,29.33458618,33.73713018,68.48251127,46.82871669,10.98639333,29.24445311,21.79772152
809,sheep,1,female,1,Garbatulla,Isiolo,0.075,0.084,0.0795,11.33285816,Negative,0,adults,1,184,184,184,299,0.112735003,7.509180069,0.66537565,grassland,1579,299,40,1.268840809,2.446320598,-0.318906841,26.3753473,31.48944162,29.33458618,33.73713018,68.48251127,46.82871669,10.98639333,29.24445311,21.79772152
810,sheep,1,female,1,Garbatulla,Isiolo,0.055,0.056,0.0555,7.911617962,Negative,0,young_adults,2,184,184,184,299,0.112735003,7.509180069,0.66537565,grassland,1579,299,40,1.268840809,2.446320598,-0.318906841,26.3753473,31.48944162,29.33458618,33.73713018,68.48251127,46.82871669,10.98639333,29.24445311,21.79772152
811,sheep,1,male,0,Garbatulla,Isiolo,1.534,1.52,1.527,217.6764077,Positive,1,adults,1,184,184,184,299,0.112735003,7.509180069,0.66537565,grassland,1579,299,40,1.268840809,2.446320598,-0.318906841,26.3753473,31.48944162,29.33458618,33.73713018,68.48251127,46.82871669,10.98639333,29.24445311,21.79772152
812,goats,3,male,0,Garbatulla,Isiolo,0.052,0.051,0.0515,7.137907138,Negative,0,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
813,goats,3,female,1,Garbatulla,Isiolo,0.047,0.045,0.046,6.375606376,Negative,0,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
814,goats,3,male,0,Garbatulla,Isiolo,0.061,0.06,0.0605,6.786315199,Negative,0,young_adults,2,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
815,goats,3,female,1,Garbatulla,Isiolo,0.092,0.097,0.0945,10.60011217,Negative,0,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
816,goats,3,female,1,Garbatulla,Isiolo,0.069,0.061,0.065,9.009009009,Negative,0,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
817,sheep,1,female,1,Garbatulla,Isiolo,0.047,0.047,0.047,6.699928724,Negative,0,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
818,sheep,1,female,1,Garbatulla,Isiolo,0.052,0.052,0.052,7.412687099,Negative,0,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
819,sheep,1,male,0,Garbatulla,Isiolo,1.513,1.474,1.4935,212.9009266,Positive,1,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
820,sheep,1,male,0,Garbatulla,Isiolo,1.62,1.574,1.597,227.6550249,Positive,1,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
821,sheep,1,female,1,Garbatulla,Isiolo,0.087,0.087,0.087,12.40199572,Negative,0,adults,1,183,183,183,299,0.112735003,7.509180069,0.562033176,shrub,1579,299,40,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
822,cattle,2,female,1,Garbatulla,Isiolo,0.18,0.173,0.1765,22.22921914,Negative,0,calves,0,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
823,cattle,2,female,1,Garbatulla,Isiolo,0.26,0.286,0.273,33.07086614,Positive,1,calves,0,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
824,cattle,2,female,1,Garbatulla,Isiolo,0.082,0.09,0.086,10.41792853,Negative,0,young_adults,2,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
825,goats,3,female,1,Garbatulla,Isiolo,0.06,0.051,0.0555,6.225462703,Negative,0,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
826,goats,3,female,1,Garbatulla,Isiolo,0.051,0.054,0.0525,7.276507277,Negative,0,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
827,goats,3,female,1,Garbatulla,Isiolo,0.051,0.043,0.047,6.514206514,Negative,0,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
828,goats,3,male,0,Garbatulla,Isiolo,0.053,0.055,0.054,7.484407484,Negative,0,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
829,goats,3,female,1,Garbatulla,Isiolo,0.043,0.045,0.044,4.935501963,Negative,0,young_adults,2,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
830,sheep,1,male,0,Garbatulla,Isiolo,2.011,1.909,1.96,279.401283,Positive,1,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
831,sheep,1,female,1,Garbatulla,Isiolo,0.068,0.052,0.06,8.553100499,Negative,0,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
832,sheep,1,female,1,Garbatulla,Isiolo,0.064,0.054,0.059,9.394904459,Negative,0,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
833,sheep,1,female,1,Garbatulla,Isiolo,0.067,0.067,0.067,10.66878981,Negative,0,young_adults,2,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
834,sheep,1,female,1,Garbatulla,Isiolo,0.052,0.048,0.05,7.961783439,Negative,0,adults,1,182,182,182,297,0.127694994,7.509180069,0.601437867,shrub,1555,297,100,1.268840809,2.446320598,-0.318906841,26.38864657,31.48929376,29.34038818,33.69596728,68.41583549,46.80436962,11.02209175,29.27270853,21.81452772
835,sheep,1,female,1,Garbatulla,Isiolo,0.054,0.048,0.051,8.121019108,Negative,0,adults,1,181,181,181,301,0.090294197,7.509180069,0.421628177,shrub,1596,301,180,1.268840809,2.446320598,-0.318906841,26.38854663,31.48873068,29.33642533,33.68397611,68.51041483,46.7893078,10.97488155,29.26854345,21.81612019
836,sheep,1,female,1,Garbatulla,Isiolo,0.044,0.04,0.042,6.687898089,Negative,0,adults,1,181,181,181,301,0.090294197,7.509180069,0.421628177,shrub,1596,301,180,1.268840809,2.446320598,-0.318906841,26.38854663,31.48873068,29.33642533,33.68397611,68.51041483,46.7893078,10.97488155,29.26854345,21.81612019
837,sheep,1,male,0,Garbatulla,Isiolo,0.047,0.063,0.055,8.757961783,Negative,0,young_adults,2,181,181,181,301,0.090294197,7.509180069,0.421628177,shrub,1596,301,180,1.268840809,2.446320598,-0.318906841,26.38854663,31.48873068,29.33642533,33.68397611,68.51041483,46.7893078,10.97488155,29.26854345,21.81612019
838,sheep,1,male,0,Garbatulla,Isiolo,0.045,0.045,0.045,7.165605096,Negative,0,adults,1,181,181,181,301,0.090294197,7.509180069,0.421628177,shrub,1596,301,180,1.268840809,2.446320598,-0.318906841,26.38854663,31.48873068,29.33642533,33.68397611,68.51041483,46.7893078,10.97488155,29.26854345,21.81612019
839,sheep,1,female,1,Garbatulla,Isiolo,0.053,0.052,0.0525,8.359872611,Negative,0,adults,1,181,181,181,301,0.090294197,7.509180069,0.421628177,shrub,1596,301,180,1.268840809,2.446320598,-0.318906841,26.38854663,31.48873068,29.33642533,33.68397611,68.51041483,46.7893078,10.97488155,29.26854345,21.81612019
840,goats,3,female,1,Garbatulla,Isiolo,1.369,1.447,1.408,195.1489951,Positive,1,adults,1,181,181,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,goats,3,female,1,Sericho,Isiolo,0.065,0.054,0.0595,6.971294669,Negative,0,adults,1,215,215,215,237,0.054749001,5.318480015,0.223182514,shrub,1461,237,180,1.292992063,2.382754573,-0.35472146,26.4927119,31.60008747,29.55925607,33.40579954,65.02393663,47.0159089,12.96964689,29.91268369,21.992861
842,sheep,1,female,1,Sericho,Isiolo,0.07,0.067,0.0685,7.397408207,Negative,0,adults,1,215,215,215,237,0.054749001,5.318480015,0.223182514,shrub,1461,237,180,1.292992063,2.382754573,-0.35472146,26.4927119,31.60008747,29.55925607,33.40579954,65.02393663,47.0159089,12.96964689,29.91268369,21.992861
843,goats,3,female,1,Sericho,Isiolo,0.046,0.045,0.0455,5.330990041,Negative,0,adults,1,215,215,215,237,0.054749001,5.318480015,0.223182514,shrub,1461,237,180,1.292992063,2.382754573,-0.35472146,26.4927119,31.60008747,29.55925607,33.40579954,65.02393663,47.0159089,12.96964689,29.91268369,21.992861
844,goats,3,male,0,Sericho,Isiolo,0.053,0.057,0.055,5.413385827,Negative,0,adults,1,214,214,214,238,0.078960001,12.60599995,0.58687371,shrub,1382,238,130,1.293078558,2.351890175,-0.360950089,26.55975692,31.66081136,29.61270153,32.93256039,64.96952186,46.80549266,13.1664457,30.24214846,22.14890746
845,goats,3,male,0,Sericho,Isiolo,0.053,0.058,0.0555,5.462598425,Negative,0,adults,1,214,214,214,238,0.078960001,12.60599995,0.58687371,shrub,1382,238,130,1.293078558,2.351890175,-0.360950089,26.55975692,31.66081136,29.61270153,32.93256039,64.96952186,46.80549266,13.1664457,30.24214846,22.14890746
846,goats,3,female,1,Sericho,Isiolo,0.061,0.064,0.0625,6.151574803,Negative,0,adults,1,214,214,214,238,0.078960001,12.60599995,0.58687371,shrub,1382,238,130,1.293078558,2.351890175,-0.360950089,26.55975692,31.66081136,29.61270153,32.93256039,64.96952186,46.80549266,13.1664457,30.24214846,22.14890746
847,goats,3,male,0,Sericho,Isiolo,0.059,0.076,0.0675,6.643700787,Negative,0,adults,1,214,214,214,238,0.078960001,12.60599995,0.58687371,shrub,1382,238,130,1.293078558,2.351890175,-0.360950089,26.55975692,31.66081136,29.61270153,32.93256039,64.96952186,46.80549266,13.1664457,30.24214846,22.14890746
848,goats,3,female,1,Sericho,Isiolo,0.072,0.075,0.0735,8.611599297,Negative,0,adults,1,215,215,215,237,0.054749001,5.318480015,0.223182514,shrub,1461,237,180,1.292992063,2.382754573,-0.35472146,26.4927119,31.60008747,29.55925607,33.40579954,65.02393663,47.0159089,12.96964689,29.91268369,21.992861
849,goats,3,female,1,Sericho,Isiolo,0.265,0.28,0.2725,31.92735794,Positive,1,adults,1,215,215,215,237,0.054749001,5.318480015,0.223182514,shrub,1461,237,180,1.292992063,2.382754573,-0.35472146,26.4927119,31.60008747,29.55925607,33.40579954,65.02393663,47.0159089,12.96964689,29.91268369,21.992861
850,sheep,1,female,1,Sericho,Isiolo,1.694,1.746,1.72,185.7451404,Positive,1,adults,1,214,214,214,238,0.078960001,12.60599995,0.58687371,shrub,1382,238,130,1.293078558,2.351890175,-0.360950089,26.55975692,31.66081136,29.61270153,32.93256039,64.96952186,46.80549266,13.1664457,30.24214846,22.14890746
851,sheep,1,female,1,Sericho,Isiolo,0.067,0.057,0.062,6.695464363,Negative,0,adults,1,215,215,215,237,0.054749001,5.318480015,0.223182514,shrub,1461,237,180,1.292992063,2.382754573,-0.35472146,26.4927119,31.60008747,29.55925607,33.40579954,65.02393663,47.0159089,12.96964689,29.91268369,21.992861
852,sheep,1,male,0,Sericho,Isiolo,0.077,0.081,0.079,8.531317495,Negative,0,adults,1,215,215,215,237,0.054749001,5.318480015,0.223182514,shrub,1461,237,180,1.292992063,2.382754573,-0.35472146,26.4927119,31.60008747,29.55925607,33.40579954,65.02393663,47.0159089,12.96964689,29.91268369,21.992861
853,goats,3,male,0,Sericho,Isiolo,0.051,0.054,0.0525,6.151142355,Negative,0,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
854,goats,3,female,1,Sericho,Isiolo,0.06,0.068,0.064,7.498535442,Negative,0,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
855,goats,3,female,1,Sericho,Isiolo,1.117,1.116,1.1165,130.8142941,Positive,1,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
856,goats,3,female,1,Sericho,Isiolo,0.047,0.064,0.0555,6.502636204,Negative,0,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
857,goats,3,female,1,Sericho,Isiolo,0.927,0.938,0.9325,100.7019438,Positive,1,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
858,sheep,1,female,1,Sericho,Isiolo,0.367,0.38,0.3735,40.33477322,Positive,1,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
859,sheep,1,female,1,Sericho,Isiolo,0.067,0.07,0.0685,7.397408207,Negative,0,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
860,sheep,1,female,1,Sericho,Isiolo,0.375,0.359,0.367,39.63282937,Positive,1,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
861,sheep,1,female,1,Sericho,Isiolo,0.063,0.061,0.062,6.695464363,Negative,0,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
862,sheep,1,male,0,Sericho,Isiolo,1.605,1.55,1.5775,170.3563715,Positive,1,adults,1,229,229,229,263,0.103299998,6.499529839,0.552546382,shrub,1529,263,110,1.276671808,2.428440312,-0.334478415,26.51758749,31.52360887,29.45507823,33.31921388,66.7732602,46.70992062,11.93943926,29.68225505,21.99046771
863,goats,3,female,1,Sericho,Isiolo,0.043,0.043,0.043,5.0380785,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
864,goats,3,female,1,Sericho,Isiolo,0.408,0.405,0.4065,47.62741652,Positive,1,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
865,goats,3,female,1,Sericho,Isiolo,0.181,0.178,0.1795,21.03104862,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
866,goats,3,male,0,Sericho,Isiolo,0.048,0.052,0.05,5.858230814,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
867,goats,3,female,1,Sericho,Isiolo,0.043,0.044,0.0435,5.096660808,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
868,sheep,1,female,1,Sericho,Isiolo,0.073,0.075,0.074,7.991360691,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
869,sheep,1,female,1,Sericho,Isiolo,0.056,0.054,0.055,5.939524838,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
870,sheep,1,female,1,Sericho,Isiolo,0.064,0.056,0.06,6.479481641,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
871,sheep,1,female,1,Sericho,Isiolo,0.049,0.053,0.051,5.507559395,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
872,sheep,1,male,0,Sericho,Isiolo,1.737,1.655,1.696,183.1533477,Positive,1,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
873,goats,3,female,1,Sericho,Isiolo,0.219,0.226,0.2225,26.06912712,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
874,goats,3,male,0,Sericho,Isiolo,0.112,0.105,0.1085,12.71236087,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
875,sheep,1,female,1,Sericho,Isiolo,0.063,0.06,0.0615,6.641468683,Negative,0,adults,1,228,228,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,sheep,1,male,0,Sericho,Isiolo,0.061,0.073,0.067,7.235421166,Negative,0,adults,1,228,228,228,261,0.08828,6.499529839,0.216624692,shrub,1509,261,110,1.282735496,2.414598934,-0.345378516,26.524441,31.53576285,29.47397382,33.28934976,66.50495924,46.72807792,12.10154738,29.74073511,22.00619882
877,cattle,2,female,1,Sericho,Isiolo,1.02,1.061,1.0405,115.3547672,Positive,1,adults,1,227,227,227,260,0.079715602,4.690060139,0.60077095,grassland,1512,260,180,1.282735496,2.414598934,-0.345378516,26.5118038,31.53558941,29.47203426,33.34456007,66.47021295,46.76771024,12.11432757,29.71516732,21.98749162
878,cattle,2,female,1,Sericho,Isiolo,0.057,0.063,0.06,6.651884701,Negative,0,adults,1,227,227,227,260,0.079715602,4.690060139,0.60077095,grassland,1512,260,180,1.282735496,2.414598934,-0.345378516,26.5118038,31.53558941,29.47203426,33.34456007,66.47021295,46.76771024,12.11432757,29.71516732,21.98749162
879,cattle,2,female,1,Sericho,Isiolo,1.955,1.903,1.929,213.8580931,Positive,1,adults,1,227,227,227,260,0.079715602,4.690060139,0.60077095,grassland,1512,260,180,1.282735496,2.414598934,-0.345378516,26.5118038,31.53558941,29.47203426,33.34456007,66.47021295,46.76771024,12.11432757,29.71516732,21.98749162
880,cattle,2,female,1,Sericho,Isiolo,1.517,1.588,1.5525,172.1175166,Positive,1,adults,1,227,227,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,cattle,2,female,1,Sericho,Isiolo,2.137,2.311,2.224,246.5631929,Positive,1,adults,1,227,227,227,260,0.079715602,4.690060139,0.60077095,grassland,1512,260,180,1.282735496,2.414598934,-0.345378516,26.5118038,31.53558941,29.47203426,33.34456007,66.47021295,46.76771024,12.11432757,29.71516732,21.98749162
882,cattle,2,female,1,Sericho,Isiolo,2.083,2.073,2.078,230.3769401,Positive,1,adults,1,234,234,234,264,0.078960001,11.40310001,0.808385909,grassland,1334,264,40,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
883,cattle,2,female,1,Sericho,Isiolo,1.846,1.792,1.819,201.6629712,Positive,1,adults,1,233,233,233,262,0.109498002,11.40310001,0.823593318,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
884,cattle,2,female,1,Sericho,Isiolo,2.418,2.363,2.3905,265.0221729,Positive,1,adults,1,232,232,232,262,0.109498002,11.40310001,0.805807173,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
885,cattle,2,female,1,Sericho,Isiolo,2.257,2.21,2.2335,247.616408,Positive,1,adults,1,233,233,233,262,0.109498002,11.40310001,0.823593318,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
886,cattle,2,female,1,Sericho,Isiolo,2.402,2.457,2.4295,269.345898,Positive,1,adults,1,234,234,234,264,0.078960001,11.40310001,0.808385909,grassland,1334,264,40,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
887,cattle,2,male,0,Sericho,Isiolo,0.049,0.056,0.0525,5.820399113,Negative,0,adults,1,234,234,234,264,0.078960001,11.40310001,0.808385909,grassland,1334,264,40,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
888,sheep,1,female,1,Sericho,Isiolo,1.751,1.758,1.7545,206.8985849,Positive,1,adults,1,244,244,244,260,0.077426702,4.690060139,0.462606847,shrub,1501,260,110,1.282735496,2.414598934,-0.345378516,26.52285454,31.53897908,29.47823794,33.29517225,66.43090811,46.74246946,12.14495236,29.74933253,22.00553193
889,cattle,2,female,1,Sericho,Isiolo,1.787,1.758,1.7725,196.5077605,Positive,1,adults,1,232,232,232,262,0.109498002,11.40310001,0.805807173,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
890,goats,3,female,1,Sericho,Isiolo,0.043,0.043,0.043,4.942528736,Negative,0,adults,1,244,244,244,260,0.077426702,4.690060139,0.462606847,shrub,1501,260,110,1.282735496,2.414598934,-0.345378516,26.52285454,31.53897908,29.47823794,33.29517225,66.43090811,46.74246946,12.14495236,29.74933253,22.00553193
891,cattle,2,female,1,Sericho,Isiolo,2.174,2.065,2.1195,234.9778271,Positive,1,adults,1,233,233,233,262,0.109498002,11.40310001,0.823593318,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
892,cattle,2,male,0,Sericho,Isiolo,1.758,1.696,1.727,191.4634146,Positive,1,adults,1,232,232,232,262,0.109498002,11.40310001,0.805807173,grassland,1325,262,30,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
893,cattle,2,female,1,Sericho,Isiolo,0.678,0.647,0.6625,73.44789357,Positive,1,adults,1,234,234,234,264,0.078960001,11.40310001,0.808385909,grassland,1334,264,40,1.267894341,2.40432349,-0.388978921,26.56203095,31.53750952,29.4838307,33.13416785,66.51975084,46.62407521,12.10946571,29.82271164,22.06095935
